feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,target
0.8401183802292407,0.07459215291036658,0.7228407278313635,0.15427983563249126,0.8093921020259603,0.250546901853567,0.8218871160940697,0.672429849964122,0.9706756646909144,0.8452606106431684,0
0.849232385973474,0.29561594125862,0.6769411936383627,0.23290666280470873,0.28683803466430235,0.2456902766672433,0.2894928211846439,0.7023408444899786,0.8813501356910542,0.5916944210642955,0
0.3100540322035755,0.07443283475616336,0.41586734137454584,0.9820504495435879,0.22469052233068032,0.2844991743129519,0.9379342308598463,0.3277515795520045,0.9279113917818649,0.816213233815635,1
0.5278430700080625,0.3985227277517057,0.6758768108548376,0.3370767986711709,0.19476271566287118,0.8001122916330982,0.8862930618901659,0.08599675408159835,0.5042189754965526,0.9217736062840375,0
0.9138237100971245,0.9204650994874759,0.5119692716382838,0.5094553818634989,0.6772155901654323,0.2796248734554394,0.5224325628012402,0.36391915763440663,0.8120728819967908,0.7244822488802259,0
0.9255416957388668,0.39976286716916976,0.37075734975244967,0.7911824825740019,0.3231928128553603,0.689081199754422,0.8695310863483487,0.7003641727289528,0.0904998835642794,0.5264315474756311,1
0.45887375795139596,0.9234168091731825,0.9690887765089802,0.8298990571179459,0.5282872339688084,0.7806382438613413,0.5518875823797733,0.35020058446878033,0.9427422616187437,0.43053558531973724,1
0.4590506755775374,0.3677315706898515,0.7183585358452773,0.5717232684513226,0.009519054276806771,0.9523858873733478,0.16138278600088152,0.6046831666461496,0.5643207635031443,0.9959887598058513,1
0.3889343752623333,0.825031869941876,0.48630837994307974,0.9197146486082777,0.20435128307870543,0.7608579236170999,0.4469046618445818,0.4352660459258918,0.004007178816573309,0.00693005746492914,0
0.7706888730712419,0.3074315228146979,0.9080622383414663,0.38664880651886335,0.1711523929392108,0.5095213354013276,0.8703013309161861,0.9930331761134733,0.549249996888852,0.4524212370383377,0
0.8388262376620929,0.27346276359269883,0.16879188688648505,0.7958295975008243,0.09300312714000081,0.0985374357734109,0.9995700816041039,0.9632435061015185,0.8984055110423902,0.6053345238855901,0
0.09830409232291393,0.4497248797212172,0.7179572033401721,0.5992994678837655,0.9470777517558558,0.46979643489261314,0.007675049094095887,0.9538192427209259,0.48511759136304156,0.9155265411440563,0
0.45475831779569287,0.9411507241907231,0.6302793157914865,0.2537618578537024,0.24839572778900354,0.9844298094179247,0.18288803283113186,0.949684175703853,0.26682608800523255,0.13832451286395897,1
0.0025705064098220376,0.8892100780973679,0.7233423947198345,0.9963411914618562,0.948104240665204,0.19341456923917322,0.8242359702959253,0.29957687393299204,0.40105017960245415,0.4587452858822074,0
0.5500760720957466,0.5087730892759947,0.3517701278683487,0.4980181076142871,0.3254580662493808,0.9931016421202369,0.8143771602795736,0.7886799591188104,0.1758834999191934,0.5705485766440077,0
0.9494572264406069,0.974780467558315,0.8955969824878866,0.14168038288449447,0.6144905622152766,0.297281508806,0.3931029753043931,0.18866687486719913,0.6100370947353897,0.7201058862266575,1
0.7744892697156618,0.31936967908508085,0.5147843782488978,0.035396756848380506,0.6974105734935088,0.23935404132824523,0.9815772530276333,0.5962382829084645,0.8983352796532291,0.8262539243886493,0
0.6996148428538833,0.6524253416461276,0.13683753513372354,0.4108591765581068,0.09787956934390496,0.822106519134309,0.08513871666258954,0.9756023888730749,0.07968609940885985,0.11059615514951204,0
0.63435607853107,0.39643683832596865,0.6458467491233574,0.419972664474358,0.10770065534684903,0.597457326229989,0.6768246585588444,0.001948833304936004,0.5567307464549955,0.5002708848409292,0
0.8452459683280356,0.546368776875788,0.9630374883299955,0.9304504998534451,0.5852452658688552,0.91138759657473,0.43451933452232827,0.5590967691193541,0.15443737696375848,0.7239863523414605,1
0.5342785828542397,0.3628548127497844,0.673651548522252,0.004251268097256955,0.3722665564861254,0.8123644004945344,0.3689108671503498,0.3669551369114309,0.9598436664688997,0.21867589667838627,1
0.5433895363821553,0.17248652669294606,0.7319700824215774,0.3230804572216781,0.8112711177367556,0.8228693470847313,0.524246659243718,0.7744634265689192,0.9949470972987065,0.4629322682845949,0
0.12082659906132698,0.10598319836113523,0.577291143077445,0.9399000261042989,0.6619713659600817,0.7112159855086997,0.8709817254321737,0.5740235010354611,0.9904768142475044,0.5785403789983337,1
0.3633200385790817,0.9822820877282167,0.14929391196782527,0.34181180090334484,0.7719009048572257,0.9451727242879938,0.9701615235479181,0.05428263582246118,0.43195874473475115,0.392945927370442,1
0.6178277178871613,0.9654198656916521,0.04233732792873146,0.056411290533680325,0.0959511805649067,0.7668158850250637,0.2926623992964833,0.6373985515207827,0.8795698569935874,0.09939392434472605,0
0.030641361304118098,0.4964953913489286,0.6578045718814756,0.2344368000071082,0.9546731653006031,0.5686554276013565,0.998829395494737,0.7089951296765502,0.21651767176814896,0.9659830284793746,0
0.7343597606543142,0.24143606310709786,0.677396296694079,0.053845670893546416,0.2301816581493219,0.08489659136531769,0.4827035576803236,0.7273387974559549,0.8706989189114044,0.8285194621396313,0
0.35013786264100355,0.44282063669745153,0.9287336099895073,0.33986446198613407,0.6055248016241219,0.4522667612200397,0.503868461784881,0.18206376319496942,0.9080826594414699,0.8458252853662697,0
0.33955270478047106,0.09310994166988362,0.6326848302051257,0.45675431974898284,0.8444383589677539,0.38539619533185454,0.8696184926422132,0.4167385086916954,0.015864249475972758,0.9912184876848871,0
0.8032437653798854,0.23124002262760013,0.8434452049092608,0.44242035094311105,0.49316450766324194,0.19096957586922425,0.847845069311833,0.8985594550637153,0.009706264397009279,0.26408667315661527,0
0.017884624737298682,0.942892266545465,0.9716018277559847,0.3987795961914268,0.9245258643741272,0.06215854324192116,0.08357099337362761,0.3489949193762726,0.49581674161779965,0.5734293176336959,0
0.9038168654275045,0.6428152122874721,0.43755740778806984,0.21940685404424132,0.21544661949189559,0.2728423240794068,0.27087762688381434,0.4890694003751229,0.029149029552464567,0.6733902626662843,0
0.6377467769957615,0.6838014031693139,0.8123652516093599,0.3224828766939287,0.7909354710698537,0.9112885948456884,0.4333765398038275,0.4286240416082666,0.4258245475973381,0.6710479579492579,1
0.4622604111284929,0.3267722545296282,0.04277504100182472,0.08341449317808214,0.9053181316237875,0.17276266398559148,0.5490602339583387,0.4180329265203371,0.7167986542612111,0.29954341456898037,1
0.4879529569359363,0.04190172143744575,0.7898249353652332,0.26966288573062824,0.07078814482029816,0.28749559064372654,0.1914437493693002,0.389878055200205,0.15365177328574042,0.6066500808955739,1
0.5910901635610516,0.01988766053719948,0.3762763233950822,0.5956059957971241,0.36434218536189245,0.11989787274025343,0.5799579793524838,0.29134259720475264,0.40598361283465334,0.8469646892963877,1
0.9556685889812991,0.5226606567649448,0.9994287480218975,0.07513058243484216,0.16618747666774503,0.6304260619512891,0.8642778654645796,0.4029693604246848,0.9597920806800825,0.720852755353764,1
0.7340373923790792,0.12095329611262873,0.8360086319348486,0.7409402787098459,0.11760704440141678,0.3909461820563763,0.09415023495815067,0.3269830450937343,0.8211178843990237,0.18934713840046247,0
0.14765022639338976,0.23469427284593114,0.022909389624732546,0.8427039719168745,0.6834841403897002,0.9534786259609911,0.18493442166313612,0.4554797507319236,0.6085201467926099,0.9576117196926967,0
0.4467341913762395,0.5740955623486499,0.4164708260830031,0.25850987602031006,0.1374666926860465,0.15145994974504728,0.24674262900106347,0.8296849414764363,0.831583613152693,0.21345557657020864,1
0.8955639462812947,0.19101442241611777,0.2941998736656082,0.8844129891053637,0.9728740787920721,0.5113692705527532,0.707043002113419,0.5617738482645906,0.7425333100699465,0.830332648031525,0
0.5816032258977751,0.3341247877384832,0.7413473154953282,0.9647477971850108,0.11564158659353507,0.8520562438896264,0.04961373407730685,0.5124052053225286,0.7374601424121882,0.7107231235322841,1
0.39547111891034026,0.26778334931451,0.06622086896647739,0.8710840698754903,0.534542082972892,0.22103748058633954,0.893572524892456,0.1604492585399253,0.7273616425610092,0.936595015236118,0
0.33057482586882203,0.48111759023442735,0.4430420770190754,0.6912487801178476,0.2765179618281053,0.5557772040282244,0.6185990643664234,0.56853752907139,0.889914864171444,0.004687783040155491,1
0.16815934133727128,0.39707162940344876,0.6328425655175088,0.0028707610848296428,0.5044324530353641,0.26261960921719374,0.7415958100957226,0.9897519719311982,0.6997290321898493,0.3961370556712911,0
0.5908273041352848,0.19821531902107914,0.2778693919443006,0.32239400083883807,0.22366576423338513,0.9832192852101713,0.016556156694129687,0.871446566025176,0.04289142698974846,0.9529256939124302,1
0.27672935816403155,0.25756911081093614,0.9646264862635742,0.38737823253415393,0.16095609497798113,0.5644576239598476,0.9081442102284116,0.7955735706919379,0.14551023150823938,0.5218034074703303,0
0.5008365430400377,0.4653067102030949,0.015301317737938303,0.9670703188965101,0.500144420190243,0.6832771013215211,0.6046280439144782,0.09876664116886436,0.6480665239499936,0.9545948101865853,0
0.258987837717238,0.9658023532974165,0.2087889847414237,0.7982664518673119,0.011246470654147522,0.9320219193905617,0.30003504235109024,0.648199614564424,0.38249862054347716,0.44124231720623375,1
0.7687883329541638,0.7025392791426331,0.2241773804107775,0.8149111515355367,0.01947940306678564,0.4320048920975388,0.6149940692050512,0.867151217485326,0.0009075229025284903,0.5953418962417399,0
0.4309819174897558,0.6556544764450523,0.10069105976828718,0.3755057364307691,0.8376009818919334,0.829152281570949,0.4720587747815438,0.1302224952530724,0.673161062194661,0.19548631480879752,0
0.5953274814844297,0.1850760129194441,0.010788372848625882,0.92672146034109,0.1752950397451517,0.6237619011412149,0.3089808114014482,0.21355713721118963,0.22965818130871396,0.9229634490605643,1
0.5311591376348289,0.6357208423489777,0.6845429124220271,0.34964643366881,0.6422358144488196,0.7349604865824069,0.22051009986982806,0.394848840003177,0.7421766288871846,0.1314847363592483,1
0.5259573092773521,0.8189478762688883,0.7615890462384125,0.528170672992247,0.7746342206797284,0.1554076961212354,0.02104088913197666,0.690801259677497,0.8642449119533385,0.8680897749038415,1
0.31297800790096064,0.6117974157148567,0.564901498329067,0.03125118631623269,0.7362765950219098,0.3245825384778007,0.35902594282662204,0.9900553247649546,0.5695928029911133,0.6209854160920169,0
0.7510212050660783,0.6478276127117226,0.44930141841179805,0.9400356777442858,0.8758812130626745,0.06634797123734659,0.3043731276840289,0.43926242700542006,0.1376986513984214,0.6070954649431739,0
0.15787863278662284,0.32238275227463664,0.03805976368375952,0.03328689996250189,0.6424787982788588,0.9659318857780104,0.0631020189537137,0.17408898440953469,0.2973389497291523,0.5838977542337088,1
0.41038479506887005,0.8472486371502504,0.8150125082256741,0.18978911035067458,0.9373744848194575,0.29893790325762537,0.3647807156916564,0.46096130403680147,0.225418222619846,0.12802518657688278,1
0.5332703299407906,0.7410234444570726,0.13974029583469427,0.44048552647508,0.5438735048071794,0.0035854904331017456,0.07334907391971313,0.7379817169353085,0.9528626398719184,0.4404986383967695,0
0.2749635318797019,0.5264008125177414,0.629252563354432,0.43260793239698714,0.30001059668028185,0.9874137045803214,0.9115393245787377,0.12913647233137882,0.9092062312436282,0.4466246636835901,1
0.30452738783741307,0.9777968340104463,0.7968174520880624,0.23474080875951253,0.8809624349099572,0.35035402547154326,0.25731561880297227,0.6603058800702469,0.3649309744291154,0.4512986380255337,1
0.28624675950432055,0.33917738200351455,0.524097904898385,0.7842640854591914,0.1132420120465909,0.4709784523285375,0.9844668349422548,0.3555955911597205,0.7667564398739134,0.16518887037245178,1
0.6462837158469315,0.8545441821365257,0.02973647623086262,0.611379396767563,0.2888959277842481,0.20642923317910966,0.2242645436863714,0.3371251694495162,0.1301191624267345,0.24050368545380563,0
0.3134313427570987,0.15593190055379136,0.5623916534205525,0.12913388829842354,0.2720199149882029,0.23160258815927404,0.8529712521922231,0.7163873713920288,0.1508040331367686,0.8609296195385848,0
0.9964691646549544,0.46717294457566927,0.9013557446731513,0.32053122539623624,0.8213336023060739,0.021016185753426453,0.08888990866462032,0.5579332402132515,0.7202098541994241,0.11851174060380687,1
0.12665243635611245,0.9772425363782473,0.6689427573450185,0.8474669867203776,0.14597756909554094,0.45780888383303975,0.7733194213845936,0.07804320144180599,0.42058970667160933,0.2625310566062927,1
0.4855918417572743,0.8239115859524643,0.8288369247564529,0.8865869692821875,0.6276988476125605,0.22567041456882397,0.40128726452079133,0.7494969802010852,0.2866017180924829,0.8626364229909758,0
0.6627108472404861,0.03416862865244119,0.2580367979384819,0.6196461715298771,0.6068125652603267,0.5580035914494409,0.29524004428166384,0.31200998917782796,0.7200189733967626,0.9009768455436002,1
0.5686073926093588,0.5013088507260843,0.9001098469800864,0.6601498600528546,0.4623139328098963,0.5672877816007665,0.26645287718406685,0.8663253265493885,0.6098709242982053,0.4126213530537215,1
0.8622879535907259,0.8894451817737025,0.16230820735260154,0.3329332812576212,0.28522843743776727,0.21712726966265283,0.3139323886548857,0.4928330159802773,0.5384756303590593,0.2339327689135764,1
0.9593178850149164,0.2680906468005354,0.36751615051377895,0.36464497512231453,0.6438085438589043,0.8472268758114095,0.2418316963360322,0.04750982014237615,0.022419630061699114,0.6595971859686752,1
0.21224867170940953,0.11305433615047666,0.742102421324711,0.7872674003210749,0.11683967253600225,0.9972377571707468,0.4473651246998682,0.25624656628958065,0.1263633239037837,0.8575136259155525,0
0.18822022062372679,0.03184864539370147,0.1341003817338955,0.8095182943757601,0.2420167983485687,0.4265841911255672,0.9840292400646306,0.7149945472305614,0.9370897661393345,0.5288908953848956,0
0.3237293416169106,0.23098540733061934,0.26762309176631927,0.196336222116271,0.7657082920960679,0.31677858107938284,0.10231207429362765,0.4507619563597266,0.5369481528144305,0.314959811170649,0
0.9422427606930207,0.7229602058474787,0.5050505256650043,0.6094966314159851,0.36819766887289074,0.9095492705964443,0.6912942410296974,0.3548975463818196,0.12059846812425534,0.320560023440012,0
0.5322032816868336,0.1678021064598858,0.7932907021282161,0.2943701491389573,0.5980897521664178,0.8712524363707806,0.20452340252123913,0.40792338304046527,0.23839318916461927,0.9265097741722907,0
0.06384812053462463,0.2193768461034209,0.9284047316360466,0.5344342439248103,0.044484722528063125,0.26384321591865134,0.7358693373545776,0.3466886895921495,0.5194268506027602,0.19604673399566896,0
0.6972090250453918,0.8881301480012542,0.7166171304166717,0.2826410707361817,0.15739804132628887,0.8979976098235969,0.04656671082055597,0.17798395118443366,0.5788864776980451,0.41323077619443427,0
0.7365337874861101,0.6601724248056431,0.36457843467242124,0.767046516532291,0.7752671366036523,0.6896305956671317,0.5125041986323533,0.3804306810267255,0.005274849976150464,0.37133762532951975,1
0.3910636302887177,0.8490211032378241,0.32282116210562917,0.4284369646426537,0.5426923764613586,0.9181547511965499,0.2284069236455677,0.09354902275163801,0.2886930707075317,0.12950734769813843,0
0.9473571138020473,0.14427826861175308,0.28518972292293876,0.7392065608487471,0.10411059817833035,0.8129603165533421,0.8638554470055487,0.6059606192050259,0.4890543611404078,0.11827549711379026,0
0.28803282447814893,0.1775179367476165,0.5026082418674049,0.1595802757578768,0.5653754054080997,0.7906632798315509,0.3561065832506817,0.4877275852150912,0.07856606395124466,0.40100069785374093,1
0.9330596411615478,0.8833096957872164,0.33702251761151536,0.47587603584949323,0.7764731530483324,0.12516962720597447,0.6450146781529933,0.49797657071423407,0.1271104729114093,0.9216809378145719,0
0.44730858693697684,0.786224788394704,0.1037000852511466,0.8969485698773569,0.5565543361008526,0.6634750360868961,0.6805102121820844,0.24854238470833645,0.5149581084572653,0.3423304368543535,1
0.6774714007422066,0.7233084195416521,0.6651916521329507,0.9864285934218997,0.43929173178444914,0.05597103678870374,0.26182328665536014,0.1543466349736462,0.5315969159673665,0.5687614889407395,1
0.3309463570534793,0.9656686166209136,0.31530536371012574,0.7601202812329951,0.7847255395093479,0.4656010714764367,0.8095196852185255,0.5953471472956866,0.9873948930818852,0.12935966880293803,0
0.7017827269714415,0.8197869259495113,0.929065279353039,0.8955870556867651,0.3708489621434782,0.515481627965967,0.903318324356539,0.6580287193366912,0.9874361425817484,0.4147153469038667,0
0.6991465675380969,0.7316304664542136,0.41041816383803575,0.11162543063795893,0.0430544421990533,0.5164163118303885,0.047566373002359885,0.8453443414521346,0.38170077651796286,0.9495295222533391,0
0.6246754740457181,0.6672750034125868,0.8175030015584274,0.132884921388141,0.17626602114254486,0.20950645798057743,0.15219914544222535,0.15946101815150737,0.8700619505290441,0.3435251927482681,1
0.7981706018951363,0.5581820268425522,0.33730610411794437,0.2600814866394754,0.0925577717636028,0.1326240546450359,0.2483078473808764,0.30142957067120835,0.12576120026209991,0.3030487495721139,0
0.8567431638230552,0.22471837001590578,0.9423830454781391,0.6218996514410509,0.555652902105592,0.35462491987635825,0.7669732683948142,0.06525788569520063,0.1711798476486196,0.41484265551622335,1
0.29991780389731193,0.6827003608209276,0.6663248513282074,0.8269906058257163,0.918789360186632,0.2828213456351465,0.5039241849098754,0.2790989723135735,0.8059462765139531,0.14055056728003945,1
0.7309547270625713,0.316702804257458,0.20065905358298097,0.45312181416998654,0.35719785033271534,0.5373000509256916,0.19973828688966377,0.9802928479994152,0.38730193985451966,0.8974924666646998,1
0.607857716689499,0.11564542019204771,0.30869959540555925,0.1776789196320231,0.03759641517963486,0.740018024929117,0.11054595131764366,0.41138534090718715,0.24752491132747156,0.7124479946214285,0
0.27547090457097223,0.28136820233481774,0.44487764128667406,0.040750461084233636,0.25070427490494374,0.23315177439236356,0.23342762169258147,0.6418411795051157,0.6377878549084434,0.6634506996308173,1
0.17259112025033463,0.02624442620678913,0.7083604432031589,0.5355779159095617,0.07384493858919638,0.729997167362526,0.7341927013101007,0.524012512532858,0.4586111205625294,0.4764087292227005,1
0.5863438138613891,0.9002784915552298,0.6187734896698781,0.03532946961518857,0.8134856936669357,0.14904993173643344,0.0075581698055073865,0.011480764143320776,0.9959331971402118,0.8448666443695476,0
0.9325969596988942,0.15050648448468162,0.12571457008351739,0.764416594227425,0.4376767884974241,0.08882012012883134,0.9558661612701708,0.7922677354127631,0.6054121957724036,0.21058492140143703,1
0.1281336022610411,0.8605096557594796,0.7541744333471299,0.487771488187293,0.44715775592561324,0.9635179400070727,0.16229119692429472,0.7129514004375777,0.15719448376234324,0.9708823933248716,1
0.05183468318255913,0.9434366792974559,0.8230272095678025,0.1801256635520314,0.9589051864798532,0.038698978152556185,0.7175164598888948,0.6385546505947636,0.5230174914791383,0.9777107107808448,1
0.46843962659567295,0.1513305690640615,0.6186899131589246,0.5384773319572982,0.03488032509809047,0.5992761174318625,0.605641088928965,0.957249597949115,0.1693864801850089,0.400797632099812,1
0.14809501319121654,0.013072607923482527,0.791666294434107,0.389833090802698,0.6968190598442555,0.005501009860099715,0.9623891167864498,0.14847502528909862,0.43377780231150964,0.20990819768277258,0
0.06823472877489845,0.5027890948072704,0.790521798454355,0.46173940549057235,0.7199897209081636,0.12026586304845632,0.8323849679614834,0.4947480155140188,0.22394520459784495,0.8193692300936243,0
0.9653422073484371,0.22636043434188946,0.7162107220374468,0.28779098338524267,0.4253824415226207,0.9597916660384762,0.046733763426079045,0.01915957171835514,0.9217321759471684,0.9769054088149427,1
0.7779352430159973,0.9091758042145929,0.19933205320605962,0.11899425503096295,0.026586965719302857,0.4699634336529517,0.8301699051377596,0.6470163432045148,0.3264238319757713,0.21708335027320924,0
0.5372954303647719,0.4068881526439436,0.9035997241879165,0.8310483560479104,0.22822745234644382,0.7766715141869693,0.8226343001947046,0.20866301711968138,0.5009047721670525,0.3730844464530887,1
0.41322963353304776,0.8664225295394207,0.17231393211140478,0.5406982038065303,0.02541682522067612,0.8242904264618423,0.4600399880414615,0.20246839635771285,0.25634433876406304,0.13249849263890356,1
0.6624733251003645,0.12236680991896287,0.6149023805227565,0.7352866309627457,0.48263244808549155,0.6737927553630224,0.6438986932723618,0.3582486496228505,0.07773501428834506,0.2766765189115027,1
0.7438531628658452,0.3522772654221489,0.5876066973443802,0.07522043830952974,0.37882792997391757,0.10482346615701588,0.41580930563074403,0.4151633592852103,0.5818881477078078,0.8959715619810695,0
0.6539702991678048,0.9018750543668514,0.8309744114558385,0.6381644426287237,0.14156288149809038,0.35501922428953314,0.5554477662562678,0.5018130146396509,0.5923826568252244,0.38188243775467023,1
0.44581327739898746,0.0015781795213802852,0.7097098169299397,0.793146875539932,0.7636757845268654,0.30941355691999906,0.17585735521496892,0.9157394897722858,0.6434315217356963,0.7607573635010818,0
0.7858283777610423,0.9326537855104513,0.06913595312144871,0.48782507792931706,0.572623601717693,0.3392634716975328,0.19331796303987325,0.8208323761521084,0.5212232952197635,0.04117806942174751,0
0.12452076744270779,0.08733446821229107,0.910165576176014,0.5677345761670584,0.12394141264845959,0.8022531662101,0.27531056497608164,0.5724198255329694,0.902658327538505,0.10506629220646546,1
0.7906189779180717,0.32757438876122746,0.8694468173146886,0.07649201953218299,0.921730617173144,0.07384326592930768,0.052842908628428664,0.15391741368133016,0.04212115782209935,0.37766203970095036,0
0.1014211672651868,0.17402362171448937,0.25646875263105107,0.5166575685334943,0.3596491779842118,0.1293610575700278,0.34539581402866837,0.5366966781588487,0.5235042039964954,0.6919916119412574,0
0.9110796807223117,0.7606382191792814,0.40497528125861637,0.7948142245124996,0.35390283687333146,0.009387813266826806,0.08499906748227504,0.9005103954663635,0.8736228561769616,0.8915664583906427,1
0.5140068249289618,0.307078566921692,0.2986900329795259,0.04947877706514847,0.5526970763703893,0.3409436491465122,0.9611357406861729,0.03198169689221697,0.4107595117436438,0.06052043731654999,1
0.3195763936703001,0.4803631378833547,0.8358274152360103,0.6264256852400161,0.39490141354732455,0.7659698919644848,0.8842071471293891,0.3986131064050329,0.38954401851418197,0.6749316874809843,1
0.9017183976532536,0.8796600633777965,0.2939813935775313,0.4321610417051185,0.42040586595182006,0.718306025899939,0.826801333744718,0.26172335174685746,0.4120877584716137,0.49289403741877114,0
0.9984272633851635,0.42557822623678765,0.7967153135702093,0.55534446100989,0.27723527298539496,0.890274160760263,0.8354602005215721,0.8904080683550645,0.5933646316791347,0.27396027888820196,0
0.9852967705697643,0.03876600217475734,0.4035515561792785,0.10619430022376952,0.1729183008118731,0.17688620819622225,0.03759804487439222,0.9861284230236549,0.13371712277711612,0.3569585059205931,1
0.5322628915546215,0.8060644258984946,0.8061626213238566,0.853248962277982,0.4089360158409838,0.8019631896577643,0.3825382706014788,0.854074837988503,0.051948428379020695,0.8257721474675925,0
0.2635027066537896,0.8391097473922096,0.97485714620011,0.764836001454157,0.7376355912867125,0.5884695730349472,0.8622033972722423,0.14496317869441833,0.344389302006727,0.15683542573298026,1
0.5493321740324563,0.5179903914528697,0.4309591565335381,0.7635923429697076,0.36472144425517294,0.5832377129645752,0.24479695347170805,0.30954894176878833,0.6062357110159405,0.406700203705342,1
0.237695493263962,0.9936322624510872,0.19075337348666244,0.10295792818298877,0.6058784753488493,0.7675375690146841,0.429253357705336,0.33885636139015785,0.4562151332023905,0.25274439305230745,1
0.3727178037863431,0.2858012852772729,0.13580709640778865,0.21568347744819316,0.7209774703729719,0.8400824493327738,0.6147883170331035,0.0699787128931606,0.48069528846311305,0.7048493949417681,1
0.9237000282765192,0.4658626092945548,0.9565401500842674,0.38231819678236434,0.9627102056654127,0.8669421032043972,0.146118751703886,0.6963220850214017,0.004459874235311134,0.4005150510240135,1
0.8347079483601455,0.9622251408582748,0.05339343200904545,0.6081175036419393,0.451932571191489,0.2981289317086525,0.4017560200483964,0.605424664194547,0.10823706639670039,0.936691662015416,0
0.41420044723785,0.9488571045897457,0.2767766949623698,0.9330025846425638,0.7140677807521629,0.3357315832047303,0.130034048408722,0.6747957329558022,0.4144522637645506,0.8963750390272277,1
0.296333969014281,0.009346269678526475,0.2739704020562074,0.8712661298180473,0.015074075355521077,0.3885953697088306,0.801195079649146,0.027948861117521817,0.6581846831137338,0.5947546632435352,0
0.4585557204049008,0.7230592228716974,0.4133078689138867,0.7345467359784501,0.19929266803730683,0.4839225930897798,0.3193813377982556,0.5084401961033932,0.31812568413970455,0.7436021534168187,1
0.3872244365202241,0.9032754253097707,0.7397839320279611,0.35386286263779987,0.5221576803328732,0.21729560399776005,0.5203499836558961,0.9177846607900974,0.00044252690276713746,0.18174604707437902,0
0.26271470819390563,0.4399343687469004,0.21390719049444828,0.44278792442799675,0.9514461287512536,0.8380330303097366,0.19400454465534345,0.933210045359618,0.8689594511104453,0.5834677363068115,0
0.3521787992825487,0.5321579346702355,0.10701291011557268,0.3583313991596139,0.5484486384300006,0.28807104682153073,0.8094812040917578,0.7615563053780727,0.8918241860341569,0.9581014074453631,1
0.5958235301032708,0.38397701127108674,0.2881994844357738,0.5330072980194547,0.1752583426199683,0.6267585672552864,0.8639519289969043,0.4557217663221059,0.48093745007717525,0.5374691245812979,0
0.6963688707336584,0.16517773706071537,0.6667467595844697,0.8725789970938181,0.12226125046753245,0.347783845721199,0.09846208019264224,0.004870358010166886,0.19660531746918364,0.059344818733581106,1
0.025927718255421284,0.16149370504878924,0.5216869259252437,0.9871724013803086,0.7214184007809439,0.3201448968111906,0.1869282992903436,0.015227341490876234,0.8922345901062746,0.7900418866515513,0
0.5109409182138746,0.8961217353510464,0.5312686136095188,0.20015904821962982,0.940127369871406,0.5800822416338105,0.32687766645427196,0.3957012891422408,0.41067176192901567,0.331040074481633,1
0.5057958709248861,0.12677301859679935,0.6852743072921479,0.46918088860834706,0.9809732429860204,0.010916299254622674,0.8565755808669976,0.850329101337744,0.5579343319722182,0.2414104779166023,0
